"","Row.id","Date","District","Village","LLIN_distributed","Season","nDate","Month","nMonth","Compound","Household","Method","Location","Hour","nHour","Humidity","Temperature","An.g.male","An.g.unfed","An.g.halffed","An.g.fed","An.g.grsgr","tot.gamb","An.f.male","An.f.unfed","An.f.halffed","An.f.fed","An.f.grsgr","An.funestus","oth.An.male","oth.An.female","Culex.male","Culex.female","Mansonia.male","Mansonia.female","Aedes.male","Aedes.female","x","TinyTag"
"585",17051,2017-06-19,"Banfora","Tiefora","P 2.0","wet-season",261,"Jun-17",6,128,31,"HLC","OUT","08pm-09pm",2,83.98,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"586",17052,2017-06-19,"Banfora","Tiefora","P 2.0","wet-season",261,"Jun-17",6,128,31,"HLC","OUT","09pm-10pm",3,83.98,28,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"587",17053,2017-06-19,"Banfora","Tiefora","P 2.0","wet-season",261,"Jun-17",6,128,31,"HLC","OUT","10pm-11pm",4,83.98,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"588",17054,2017-06-19,"Banfora","Tiefora","P 2.0","wet-season",261,"Jun-17",6,128,31,"HLC","OUT","11pm-12am",5,83.98,28,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"589",17055,2017-06-19,"Banfora","Tiefora","P 2.0","wet-season",261,"Jun-17",6,128,31,"HLC","OUT","12am-01am",6,83.98,28,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"590",17056,2017-06-19,"Banfora","Tiefora","P 2.0","wet-season",261,"Jun-17",6,128,31,"HLC","OUT","01am-02am",7,83.98,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"591",17057,2017-06-19,"Banfora","Tiefora","P 2.0","wet-season",261,"Jun-17",6,128,31,"HLC","OUT","02am-03am",8,83.98,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"592",17058,2017-06-19,"Banfora","Tiefora","P 2.0","wet-season",261,"Jun-17",6,128,31,"HLC","OUT","03am-04am",9,83.98,28,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"593",17059,2017-06-19,"Banfora","Tiefora","P 2.0","wet-season",261,"Jun-17",6,128,31,"HLC","OUT","04am-05am",10,83.98,28,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"594",17060,2017-06-19,"Banfora","Tiefora","P 2.0","wet-season",261,"Jun-17",6,128,31,"HLC","OUT","05am-06am",11,83.98,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"595",17061,2017-06-19,"Banfora","Tiefora","P 2.0","wet-season",261,"Jun-17",6,486,32,"HLC","IN","07pm-08pm",1,79.02,28.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"596",17062,2017-06-19,"Banfora","Tiefora","P 2.0","wet-season",261,"Jun-17",6,486,32,"HLC","IN","08pm-09pm",2,79.02,28.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"597",17063,2017-06-19,"Banfora","Tiefora","P 2.0","wet-season",261,"Jun-17",6,486,32,"HLC","IN","09pm-10pm",3,79.02,28.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"598",17064,2017-06-19,"Banfora","Tiefora","P 2.0","wet-season",261,"Jun-17",6,486,32,"HLC","IN","10pm-11pm",4,79.02,28.89,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"599",17065,2017-06-19,"Banfora","Tiefora","P 2.0","wet-season",261,"Jun-17",6,486,32,"HLC","IN","11pm-12am",5,79.02,28.89,0,3,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"600",17066,2017-06-19,"Banfora","Tiefora","P 2.0","wet-season",261,"Jun-17",6,486,32,"HLC","IN","12am-01am",6,79.02,28.89,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"601",17067,2017-06-19,"Banfora","Tiefora","P 2.0","wet-season",261,"Jun-17",6,486,32,"HLC","IN","01am-02am",7,79.02,28.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"602",17068,2017-06-19,"Banfora","Tiefora","P 2.0","wet-season",261,"Jun-17",6,486,32,"HLC","IN","02am-03am",8,79.02,28.89,0,10,0,2,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"603",17069,2017-06-19,"Banfora","Tiefora","P 2.0","wet-season",261,"Jun-17",6,486,32,"HLC","IN","03am-04am",9,79.02,28.89,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"604",17070,2017-06-19,"Banfora","Tiefora","P 2.0","wet-season",261,"Jun-17",6,486,32,"HLC","IN","04am-05am",10,79.02,28.89,0,1,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"605",17071,2017-06-19,"Banfora","Tiefora","P 2.0","wet-season",261,"Jun-17",6,486,32,"HLC","IN","05am-06am",11,79.02,28.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"606",17072,2017-06-19,"Banfora","Tiefora","P 2.0","wet-season",261,"Jun-17",6,486,32,"HLC","OUT","07pm-08pm",1,73.73,30.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"607",17073,2017-06-19,"Banfora","Tiefora","P 2.0","wet-season",261,"Jun-17",6,486,32,"HLC","OUT","08pm-09pm",2,73.73,30.13,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"608",17074,2017-06-19,"Banfora","Tiefora","P 2.0","wet-season",261,"Jun-17",6,486,32,"HLC","OUT","09pm-10pm",3,73.73,30.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"609",17075,2017-06-19,"Banfora","Tiefora","P 2.0","wet-season",261,"Jun-17",6,486,32,"HLC","OUT","10pm-11pm",4,73.73,30.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"610",17076,2017-06-19,"Banfora","Tiefora","P 2.0","wet-season",261,"Jun-17",6,486,32,"HLC","OUT","11pm-12am",5,73.73,30.13,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"611",17077,2017-06-19,"Banfora","Tiefora","P 2.0","wet-season",261,"Jun-17",6,486,32,"HLC","OUT","12am-01am",6,73.73,30.13,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"612",17078,2017-06-19,"Banfora","Tiefora","P 2.0","wet-season",261,"Jun-17",6,486,32,"HLC","OUT","01am-02am",7,73.73,30.13,0,1,0,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"613",17079,2017-06-19,"Banfora","Tiefora","P 2.0","wet-season",261,"Jun-17",6,486,32,"HLC","OUT","02am-03am",8,73.73,30.13,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA
"614",17080,2017-06-19,"Banfora","Tiefora","P 2.0","wet-season",261,"Jun-17",6,486,32,"HLC","OUT","03am-04am",9,73.73,30.13,0,1,0,3,2,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA
"615",17081,2017-06-19,"Banfora","Tiefora","P 2.0","wet-season",261,"Jun-17",6,486,32,"HLC","OUT","04am-05am",10,73.73,30.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"616",17082,2017-06-19,"Banfora","Tiefora","P 2.0","wet-season",261,"Jun-17",6,486,32,"HLC","OUT","05am-06am",11,73.73,30.13,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"617",17187,2017-06-21,"Banfora","Tiefora","P 2.0","wet-season",263,"Jun-17",6,123,29,"HLC","IN","07pm-08pm",1,30.12,24.65,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"618",17188,2017-06-21,"Banfora","Tiefora","P 2.0","wet-season",263,"Jun-17",6,123,29,"HLC","IN","08pm-09pm",2,30.12,24.65,0,7,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"619",17189,2017-06-21,"Banfora","Tiefora","P 2.0","wet-season",263,"Jun-17",6,123,29,"HLC","IN","09pm-10pm",3,30.12,24.65,0,7,2,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"620",17190,2017-06-21,"Banfora","Tiefora","P 2.0","wet-season",263,"Jun-17",6,123,29,"HLC","IN","10pm-11pm",4,30.12,24.65,0,11,0,0,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"621",17191,2017-06-21,"Banfora","Tiefora","P 2.0","wet-season",263,"Jun-17",6,123,29,"HLC","IN","11pm-12am",5,30.12,24.65,0,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"622",17192,2017-06-21,"Banfora","Tiefora","P 2.0","wet-season",263,"Jun-17",6,123,29,"HLC","IN","12am-01am",6,30.12,24.65,0,11,1,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"623",17193,2017-06-21,"Banfora","Tiefora","P 2.0","wet-season",263,"Jun-17",6,123,29,"HLC","IN","01am-02am",7,30.12,24.65,0,2,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"624",17194,2017-06-21,"Banfora","Tiefora","P 2.0","wet-season",263,"Jun-17",6,123,29,"HLC","IN","02am-03am",8,30.12,24.65,0,6,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA
"625",17195,2017-06-21,"Banfora","Tiefora","P 2.0","wet-season",263,"Jun-17",6,123,29,"HLC","IN","03am-04am",9,30.12,24.65,0,8,2,2,0,12,0,0,1,0,0,1,0,0,0,0,0,0,0,0,NA,NA
"626",17196,2017-06-21,"Banfora","Tiefora","P 2.0","wet-season",263,"Jun-17",6,123,29,"HLC","IN","04am-05am",10,30.12,24.65,0,2,2,5,0,9,0,0,0,0,0,0,0,3,0,0,0,0,0,0,NA,NA
"627",17197,2017-06-21,"Banfora","Tiefora","P 2.0","wet-season",263,"Jun-17",6,123,29,"HLC","IN","05am-06am",11,30.12,24.65,0,0,2,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"628",17198,2017-06-21,"Banfora","Tiefora","P 2.0","wet-season",263,"Jun-17",6,123,29,"HLC","OUT","07pm-08pm",1,96.6,24.68,0,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"629",17199,2017-06-21,"Banfora","Tiefora","P 2.0","wet-season",263,"Jun-17",6,123,29,"HLC","OUT","08pm-09pm",2,96.6,24.68,0,8,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA
"630",17200,2017-06-21,"Banfora","Tiefora","P 2.0","wet-season",263,"Jun-17",6,123,29,"HLC","OUT","09pm-10pm",3,96.6,24.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"631",17201,2017-06-21,"Banfora","Tiefora","P 2.0","wet-season",263,"Jun-17",6,123,29,"HLC","OUT","10pm-11pm",4,96.6,24.68,0,9,3,0,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"632",17202,2017-06-21,"Banfora","Tiefora","P 2.0","wet-season",263,"Jun-17",6,123,29,"HLC","OUT","11pm-12am",5,96.6,24.68,0,15,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"633",17203,2017-06-21,"Banfora","Tiefora","P 2.0","wet-season",263,"Jun-17",6,123,29,"HLC","OUT","12am-01am",6,96.6,24.68,0,36,0,1,1,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"634",17204,2017-06-21,"Banfora","Tiefora","P 2.0","wet-season",263,"Jun-17",6,123,29,"HLC","OUT","01am-02am",7,96.6,24.68,0,9,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"635",17205,2017-06-21,"Banfora","Tiefora","P 2.0","wet-season",263,"Jun-17",6,123,29,"HLC","OUT","02am-03am",8,96.6,24.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"636",17206,2017-06-21,"Banfora","Tiefora","P 2.0","wet-season",263,"Jun-17",6,123,29,"HLC","OUT","03am-04am",9,96.6,24.68,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"637",17207,2017-06-21,"Banfora","Tiefora","P 2.0","wet-season",263,"Jun-17",6,123,29,"HLC","OUT","04am-05am",10,96.6,24.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"638",17208,2017-06-21,"Banfora","Tiefora","P 2.0","wet-season",263,"Jun-17",6,123,29,"HLC","OUT","05am-06am",11,96.6,24.68,0,3,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"639",17209,2017-06-21,"Banfora","Tiefora","P 2.0","wet-season",263,"Jun-17",6,127,30,"HLC","IN","07pm-08pm",1,85.64,25.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"640",17210,2017-06-21,"Banfora","Tiefora","P 2.0","wet-season",263,"Jun-17",6,127,30,"HLC","IN","08pm-09pm",2,85.64,25.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"641",17211,2017-06-21,"Banfora","Tiefora","P 2.0","wet-season",263,"Jun-17",6,127,30,"HLC","IN","09pm-10pm",3,85.64,25.7,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"642",17212,2017-06-21,"Banfora","Tiefora","P 2.0","wet-season",263,"Jun-17",6,127,30,"HLC","IN","10pm-11pm",4,85.64,25.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"643",17213,2017-06-21,"Banfora","Tiefora","P 2.0","wet-season",263,"Jun-17",6,127,30,"HLC","IN","11pm-12am",5,85.64,25.7,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"644",17214,2017-06-21,"Banfora","Tiefora","P 2.0","wet-season",263,"Jun-17",6,127,30,"HLC","IN","12am-01am",6,85.64,25.7,0,2,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"645",17215,2017-06-21,"Banfora","Tiefora","P 2.0","wet-season",263,"Jun-17",6,127,30,"HLC","IN","01am-02am",7,85.64,25.7,0,9,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA
"646",17216,2017-06-21,"Banfora","Tiefora","P 2.0","wet-season",263,"Jun-17",6,127,30,"HLC","IN","02am-03am",8,85.64,25.7,0,25,0,1,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"647",17217,2017-06-21,"Banfora","Tiefora","P 2.0","wet-season",263,"Jun-17",6,127,30,"HLC","IN","03am-04am",9,85.64,25.7,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"648",17218,2017-06-21,"Banfora","Tiefora","P 2.0","wet-season",263,"Jun-17",6,127,30,"HLC","IN","04am-05am",10,85.64,25.7,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"649",17219,2017-06-21,"Banfora","Tiefora","P 2.0","wet-season",263,"Jun-17",6,127,30,"HLC","IN","05am-06am",11,85.64,25.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"650",17220,2017-06-21,"Banfora","Tiefora","P 2.0","wet-season",263,"Jun-17",6,127,30,"HLC","OUT","07pm-08pm",1,30.12,24.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"651",17221,2017-06-21,"Banfora","Tiefora","P 2.0","wet-season",263,"Jun-17",6,127,30,"HLC","OUT","08pm-09pm",2,30.12,24.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"652",17222,2017-06-21,"Banfora","Tiefora","P 2.0","wet-season",263,"Jun-17",6,127,30,"HLC","OUT","09pm-10pm",3,30.12,24.65,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"653",17223,2017-06-21,"Banfora","Tiefora","P 2.0","wet-season",263,"Jun-17",6,127,30,"HLC","OUT","10pm-11pm",4,30.12,24.65,0,2,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"654",17224,2017-06-21,"Banfora","Tiefora","P 2.0","wet-season",263,"Jun-17",6,127,30,"HLC","OUT","11pm-12am",5,30.12,24.65,0,22,0,0,0,22,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA
"655",17225,2017-06-21,"Banfora","Tiefora","P 2.0","wet-season",263,"Jun-17",6,127,30,"HLC","OUT","12am-01am",6,30.12,24.65,0,5,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"656",17226,2017-06-21,"Banfora","Tiefora","P 2.0","wet-season",263,"Jun-17",6,127,30,"HLC","OUT","01am-02am",7,30.12,24.65,0,10,3,0,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"657",17227,2017-06-21,"Banfora","Tiefora","P 2.0","wet-season",263,"Jun-17",6,127,30,"HLC","OUT","02am-03am",8,30.12,24.65,0,21,2,1,0,24,0,0,0,0,0,0,0,3,0,0,0,0,0,0,NA,NA
"658",17228,2017-06-21,"Banfora","Tiefora","P 2.0","wet-season",263,"Jun-17",6,127,30,"HLC","OUT","03am-04am",9,30.12,24.65,0,13,0,2,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"659",17229,2017-06-21,"Banfora","Tiefora","P 2.0","wet-season",263,"Jun-17",6,127,30,"HLC","OUT","04am-05am",10,30.12,24.65,0,2,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"660",17230,2017-06-21,"Banfora","Tiefora","P 2.0","wet-season",263,"Jun-17",6,127,30,"HLC","OUT","05am-06am",11,30.12,24.65,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"661",19203,2017-07-19,"Banfora","Tiefora","P 2.0","wet-season",291,"Jul-17",7,223,33,"HLC","IN","07pm-08pm",1,80.5914242424243,28.7281843181818,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA
"662",19204,2017-07-19,"Banfora","Tiefora","P 2.0","wet-season",291,"Jul-17",7,223,33,"HLC","IN","08pm-09pm",2,80.5914242424243,28.7281843181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"663",19205,2017-07-19,"Banfora","Tiefora","P 2.0","wet-season",291,"Jul-17",7,223,33,"HLC","IN","09pm-10pm",3,80.5914242424243,28.7281843181818,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"664",19206,2017-07-19,"Banfora","Tiefora","P 2.0","wet-season",291,"Jul-17",7,223,33,"HLC","IN","10pm-11pm",4,80.5914242424243,28.7281843181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"665",19207,2017-07-19,"Banfora","Tiefora","P 2.0","wet-season",291,"Jul-17",7,223,33,"HLC","IN","11pm-12am",5,80.5914242424243,28.7281843181818,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"666",19208,2017-07-19,"Banfora","Tiefora","P 2.0","wet-season",291,"Jul-17",7,223,33,"HLC","IN","12am-01am",6,80.5914242424243,28.7281843181818,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"667",19209,2017-07-19,"Banfora","Tiefora","P 2.0","wet-season",291,"Jul-17",7,223,33,"HLC","IN","01am-02am",7,80.5914242424243,28.7281843181818,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"668",19210,2017-07-19,"Banfora","Tiefora","P 2.0","wet-season",291,"Jul-17",7,223,33,"HLC","IN","02am-03am",8,80.5914242424243,28.7281843181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"669",19211,2017-07-19,"Banfora","Tiefora","P 2.0","wet-season",291,"Jul-17",7,223,33,"HLC","IN","03am-04am",9,80.5914242424243,28.7281843181818,0,7,0,2,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"670",19212,2017-07-19,"Banfora","Tiefora","P 2.0","wet-season",291,"Jul-17",7,223,33,"HLC","IN","04am-05am",10,80.5914242424243,28.7281843181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"671",19213,2017-07-19,"Banfora","Tiefora","P 2.0","wet-season",291,"Jul-17",7,223,33,"HLC","IN","05am-06am",11,80.5914242424243,28.7281843181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"672",19214,2017-07-19,"Banfora","Tiefora","P 2.0","wet-season",291,"Jul-17",7,223,33,"HLC","OUT","07pm-08pm",1,95.9552196969697,26.0159235606061,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA
"673",19215,2017-07-19,"Banfora","Tiefora","P 2.0","wet-season",291,"Jul-17",7,223,33,"HLC","OUT","08pm-09pm",2,95.9552196969697,26.0159235606061,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"674",19216,2017-07-19,"Banfora","Tiefora","P 2.0","wet-season",291,"Jul-17",7,223,33,"HLC","OUT","09pm-10pm",3,95.9552196969697,26.0159235606061,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA
"675",19217,2017-07-19,"Banfora","Tiefora","P 2.0","wet-season",291,"Jul-17",7,223,33,"HLC","OUT","10pm-11pm",4,95.9552196969697,26.0159235606061,0,2,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA
"676",19218,2017-07-19,"Banfora","Tiefora","P 2.0","wet-season",291,"Jul-17",7,223,33,"HLC","OUT","11pm-12am",5,95.9552196969697,26.0159235606061,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"677",19219,2017-07-19,"Banfora","Tiefora","P 2.0","wet-season",291,"Jul-17",7,223,33,"HLC","OUT","12am-01am",6,95.9552196969697,26.0159235606061,0,7,0,6,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"678",19220,2017-07-19,"Banfora","Tiefora","P 2.0","wet-season",291,"Jul-17",7,223,33,"HLC","OUT","01am-02am",7,95.9552196969697,26.0159235606061,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"679",19221,2017-07-19,"Banfora","Tiefora","P 2.0","wet-season",291,"Jul-17",7,223,33,"HLC","OUT","02am-03am",8,95.9552196969697,26.0159235606061,0,7,1,3,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"680",19222,2017-07-19,"Banfora","Tiefora","P 2.0","wet-season",291,"Jul-17",7,223,33,"HLC","OUT","03am-04am",9,95.9552196969697,26.0159235606061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"681",19223,2017-07-19,"Banfora","Tiefora","P 2.0","wet-season",291,"Jul-17",7,223,33,"HLC","OUT","04am-05am",10,95.9552196969697,26.0159235606061,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"682",19224,2017-07-19,"Banfora","Tiefora","P 2.0","wet-season",291,"Jul-17",7,223,33,"HLC","OUT","05am-06am",11,95.9552196969697,26.0159235606061,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"683",19225,2017-07-19,"Banfora","Tiefora","P 2.0","wet-season",291,"Jul-17",7,223,34,"HLC","IN","07pm-08pm",1,82.8763787878788,28.0744552272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"684",19226,2017-07-19,"Banfora","Tiefora","P 2.0","wet-season",291,"Jul-17",7,223,34,"HLC","IN","08pm-09pm",2,82.8763787878788,28.0744552272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"685",19227,2017-07-19,"Banfora","Tiefora","P 2.0","wet-season",291,"Jul-17",7,223,34,"HLC","IN","09pm-10pm",3,82.8763787878788,28.0744552272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA
"686",19228,2017-07-19,"Banfora","Tiefora","P 2.0","wet-season",291,"Jul-17",7,223,34,"HLC","IN","10pm-11pm",4,82.8763787878788,28.0744552272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"687",19229,2017-07-19,"Banfora","Tiefora","P 2.0","wet-season",291,"Jul-17",7,223,34,"HLC","IN","11pm-12am",5,82.8763787878788,28.0744552272727,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"688",19230,2017-07-19,"Banfora","Tiefora","P 2.0","wet-season",291,"Jul-17",7,223,34,"HLC","IN","12am-01am",6,82.8763787878788,28.0744552272727,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"689",19231,2017-07-19,"Banfora","Tiefora","P 2.0","wet-season",291,"Jul-17",7,223,34,"HLC","IN","01am-02am",7,82.8763787878788,28.0744552272727,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"690",19232,2017-07-19,"Banfora","Tiefora","P 2.0","wet-season",291,"Jul-17",7,223,34,"HLC","IN","02am-03am",8,82.8763787878788,28.0744552272727,0,3,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"691",19233,2017-07-19,"Banfora","Tiefora","P 2.0","wet-season",291,"Jul-17",7,223,34,"HLC","IN","03am-04am",9,82.8763787878788,28.0744552272727,0,0,2,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"692",19234,2017-07-19,"Banfora","Tiefora","P 2.0","wet-season",291,"Jul-17",7,223,34,"HLC","IN","04am-05am",10,82.8763787878788,28.0744552272727,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"693",19235,2017-07-19,"Banfora","Tiefora","P 2.0","wet-season",291,"Jul-17",7,223,34,"HLC","IN","05am-06am",11,82.8763787878788,28.0744552272727,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"694",19236,2017-07-19,"Banfora","Tiefora","P 2.0","wet-season",291,"Jul-17",7,223,34,"HLC","OUT","07pm-08pm",1,94.9679924242424,26.3601615909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
